Nombre,Club,Posición,Altura,Peso,Edad,Pierna buena,Personalidad,Conocimientos,Felicidad general,Media,Nac,RM,Estilo
player_4435,Algeciras,"DF (C), MC",186 cm,78 kg,20.0,Derecha,nan,---,nan,6.35,ESP,Correcta,Inteligente
player_4436,Yeclano,POR,182 cm,73 kg,20.0,Derecha,nan,---,nan,6.30,ESP,Correcta,Guardameta
player_4437,R. Santander,DF (I),177 cm,61 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Lider
player_4438,Mirandes,DF/CR (I),193 cm,81 kg,21.0,Izquierda,nan,---,nan,6.40,ESP,Correcta,Fisico
player_4439,Levante,MP (D),181 cm,67 kg,20.0,Derecha,nan,---,nan,7.10,BEL,Correcta,Inteligente
player_4440,A. Bilbao,DF/CR (I),174 cm,63 kg,17.0,Sin datos,nan,---,nan,-,ESP,Correcta,Fisico
player_4441,Egues,DL (C),182 cm,76 kg,20.0,Derecha,nan,---,nan,-,ESP,Correcta,Inteligente
player_4442,Brea,ME (I),182 cm,72 kg,20.0,Izquierda,nan,---,nan,6.73,ESP,Correcta,Tecnico
player_4443,Cayon,DL (C),174 cm,59 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Fisico
player_4444,Levante,POR,187 cm,75 kg,19.0,Sin datos,nan,---,nan,-,ESP,Correcta,Con autoridad
player_4445,Compostela,"ME (C), MP (DC)",182 cm,72 kg,20.0,Derecha,nan,---,nan,-,ESP,Correcta,Tecnico
player_4446,S. Gijon,DL (C),183 cm,73 kg,17.0,Sin datos,nan,---,nan,-,ESP,Correcta,Fisico
player_4447,A. Madrid,ME/MP (C),169 cm,55 kg,17.0,Sin datos,nan,---,nan,-,ESP,Correcta,Inteligente
player_4448,Real Irun,DF (C),184 cm,73 kg,16.0,Izquierda,nan,---,nan,6.20,ESP,Correcta,Inteligente
player_4449,Zaragoza,MP (D),163 cm,59 kg,18.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4450,Andratx,"MP (I), DL (C)",172 cm,66 kg,22.0,Izquierda,nan,---,nan,6.48,EQG,Correcta,Tecnico
player_4451,Levante,"MC, ME (C)",179 cm,74 kg,21.0,Derecha,nan,---,nan,-,ESP,Correcta,Inteligente
player_4452,Sanluqueno,DF (C),181 cm,66 kg,16.0,Derecha,nan,---,nan,-,ESP,Correcta,Tecnico
player_4453,Logrones,DL (C),186 cm,77 kg,20.0,Derecha,nan,---,nan,-,ESP,Correcta,Fisico
player_4454,Montijo,"MP (DI), DL (C)",183 cm,74 kg,21.0,Derecha,nan,---,nan,6.53,ESP,Correcta,Tecnico
player_4455,Valladolid B,POR,193 cm,83 kg,18.0,Derecha,nan,---,nan,-,ESP,Correcta,Guardameta
player_4456,Merida,"MC, ME (C)",178 cm,67 kg,16.0,Derecha,nan,---,nan,-,ESP,Correcta,Tecnico
player_4457,Real San Sebastian,POR,189 cm,76 kg,18.0,Sin datos,nan,---,nan,-,ESP,Correcta,Con autoridad
player_4458,A. Madrid,DF (C),176 cm,67 kg,19.0,Sin datos,nan,---,nan,-,ESP,Correcta,Inteligente
player_4459,Sabadell,POR,186 cm,68 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Con autoridad
player_4460,Oviedo,ME (C),173 cm,62 kg,17.0,Sin datos,nan,---,nan,-,ESP,Correcta,Fisico
player_4461,A. Getxo,ME (C),173 cm,67 kg,24.0,Derecha,nan,---,nan,-,ESP,Correcta,Lider
player_4462,Oviedo B,DF (I),182 cm,72 kg,18.0,Solo izquierda,nan,---,nan,6.80,ESP,Correcta,Fisico
player_4463,Mutilvera,DL (C),189 cm,82 kg,21.0,Derecha,nan,---,nan,6.44,ESP,Correcta,Tecnico
player_4464,Mutilvera,ME/MP (C),194 cm,81 kg,26.0,Derecha,nan,---,nan,6.47,ESP,Correcta,Fisico
player_4465,Vigo,ME (C),176 cm,69 kg,18.0,Sin datos,nan,---,nan,-,ESP,Correcta,Inteligente
player_4466,Getafe B,DF (D),172 cm,65 kg,18.0,Solo derecha,nan,---,nan,6.30,ESP,Correcta,Inteligente
player_4467,Las Palmas,ME/MP (C),166 cm,53 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4468,Oviedo B,"MC, ME (C)",174 cm,67 kg,19.0,Derecha,nan,---,nan,6.60,ESP,Correcta,Inteligente
player_4469,Lugo,POR,189 cm,73 kg,18.0,Sin datos,nan,---,nan,-,ESP,Correcta,Guardameta
player_4470,Las Palmas,DF (C),179 cm,70 kg,17.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4471,Las Palmas,DF (C),185 cm,71 kg,18.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4472,Amorebieta,DL (C),197 cm,77 kg,16.0,Izquierda,nan,---,nan,5.90,ESP,Correcta,Inteligente
player_4473,Mallorca,POR,190 cm,80 kg,19.0,Sin datos,nan,---,nan,-,ESP,Correcta,Con autoridad
player_4474,Las Palmas,POR,186 cm,75 kg,19.0,Sin datos,nan,---,nan,-,ESP,Correcta,Guardameta
player_4475,Melilla,MP (D),179 cm,60 kg,15.0,Derecha,nan,---,nan,-,ESP,Correcta,Tecnico
player_4476,R. Majadahonda,ME/MP (C),166 cm,65 kg,19.0,Derecha,nan,---,nan,6.40,ESP,Correcta,Tecnico
player_4477,Linares,ME/MP (C),171 cm,65 kg,20.0,Solo derecha,nan,---,nan,6.53,ESP,Correcta,Tecnico
player_4478,Orihuela,DF (C),188 cm,69 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4479,Cartagena,ME (I),175 cm,58 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4480,Europa,DL (C),181 cm,71 kg,25.0,Derecha,nan,---,nan,6.42,ESP,Correcta,Fisico
player_4481,Amorebieta,MP (C),174 cm,59 kg,15.0,Derecha,nan,---,nan,06.05,FRA,Correcta,Lider
player_4482,Tarazona,MP (I),173 cm,57 kg,16.0,Sin datos,nan,---,nan,7.30,ESP,Correcta,Fisico
player_4483,Elche,DF (C),186 cm,72 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Inteligente
player_4484,Marino,ME (C),183 cm,71 kg,19.0,Sin datos,nan,---,nan,-,ESP,Correcta,Fisico
player_4485,Sanluqueno,DF (C),180 cm,63 kg,15.0,Derecha,nan,---,nan,-,MAR,Correcta,Creativo
player_4486,Elche,DL (C),181 cm,66 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4487,Oviedo B,DF (C),190 cm,81 kg,18.0,Derecha,nan,---,nan,6.40,ESP,Correcta,Fisico
player_4488,Gernika,ME (C),179 cm,69 kg,18.0,Sin datos,nan,---,nan,-,ESP,Correcta,Fisico
player_4489,Getafe,DF (I),184 cm,67 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Fisico
player_4490,Coruna B,"MC, ME (C)",169 cm,60 kg,19.0,Derecha,nan,---,nan,-,ESP,Correcta,Tecnico
player_4491,Oviedo B,DL (C),183 cm,75 kg,19.0,Derecha,nan,---,nan,-,ESP,Correcta,Fisico
player_4492,Coruxo,DF (C),183 cm,74 kg,18.0,Sin datos,nan,---,nan,6.90,ESP,Correcta,Inteligente
player_4493,Calahorra,"DF (C), MC",182 cm,71 kg,22.0,Derecha,nan,---,nan,-,ESP,Correcta,Fisico
player_4494,Montijo,DL (C),178 cm,62 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4495,Real San Sebastian,DF (C),192 cm,83 kg,19.0,Sin datos,nan,---,nan,-,ESP,Correcta,Fisico
player_4496,R. Santander,DL (C),176 cm,59 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4497,Tarragona,MP (D),171 cm,54 kg,15.0,Sin datos,nan,---,nan,-,COL,Correcta,Fisico
player_4498,Alcorcon,MP (D),183 cm,64 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Lider
player_4499,Mutilvera,POR,189 cm,77 kg,20.0,Derecha,nan,---,nan,6.37,ESP,Correcta,Guardameta
player_4500,Huesca,ME (C),174 cm,63 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Creativo
player_4501,Lugo,MP (C),160 cm,50 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Creativo
player_4502,Mallorca,MP (C),172 cm,58 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4503,Espanyol B,"ME (D), MP (DI)",176 cm,67 kg,19.0,Derecha,nan,---,nan,-,ESP,Correcta,Tecnico
player_4504,Numantia,CR (I),183 cm,69 kg,16.0,Sin datos,nan,---,nan,-,FRA,Correcta,Lider
player_4505,Espanyol,DF (C),184 cm,74 kg,18.0,Sin datos,nan,---,nan,-,ESP,Correcta,Inteligente
player_4506,R. Madrid,DF (C),183 cm,68 kg,17.0,Sin datos,nan,---,nan,-,ESP,Correcta,Inteligente
player_4507,Coruxo,DF (C),182 cm,72 kg,18.0,Sin datos,nan,---,nan,6.60,ESP,Correcta,Fisico
player_4508,Burgos,MP (I),178 cm,59 kg,15.0,Sin datos,nan,---,nan,-,SVN,Correcta,Tecnico
player_4509,U.D. San Fernando,DL (C),189 cm,76 kg,26.0,Derecha,nan,---,nan,-,ESP,Correcta,Inteligente
player_4510,Alcoyano,CR (I),161 cm,50 kg,15.0,Sin datos,nan,---,nan,-,EQG,Correcta,Lider
player_4511,Leonesa,MP (C),165 cm,54 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Creativo
player_4512,Mensajero,DF (C),178 cm,65 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Lider
player_4513,Granada,MP (I),169 cm,55 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Creativo
player_4514,Coruxo,MP (C),174 cm,55 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Lider
player_4515,Coruna B,DF/CR/ME (I),180 cm,69 kg,21.0,Izquierda,nan,---,nan,6.95,ESP,Correcta,Lider
player_4516,H. Alicante,DF (I),169 cm,55 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4517,Leonesa,DF (C),178 cm,61 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Lider
player_4518,Sanse,MC,184 cm,72 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Inteligente
player_4519,Ponferrada,DL (C),180 cm,61 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Fisico
player_4520,Badajoz,DF (I),174 cm,61 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Fisico
player_4521,Sabadell,CR/ME/MP (D),164 cm,54 kg,16.0,Sin datos,nan,---,nan,-,IDN,Correcta,Creativo
player_4522,A. Sagunto,DL (C),190 cm,80 kg,24.0,Derecha,nan,---,nan,-,ESP,Correcta,Fisico
player_4523,Tarazona,DF (I),170 cm,55 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Lider
player_4524,Calahorra,MP (I),169 cm,55 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Lider
player_4525,Cordoba,MC,183 cm,70 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Inteligente
player_4526,Oviedo,MP (D),169 cm,54 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Creativo
player_4527,Badajoz,MC,170 cm,59 kg,16.0,Sin datos,nan,---,nan,-,URU,Correcta,Lider
player_4528,El Palo,ME/MP (D),180 cm,74 kg,30.0,Derecha,nan,---,nan,6.70,ESP,Correcta,Fisico
player_4529,Cornella,DF (C),183 cm,62 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Fisico
player_4530,Tudelano,DL (C),184 cm,65 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4531,Lleida,DF (I),188 cm,69 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Fisico
player_4532,Pontevedra,ME (C),172 cm,59 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Lider
player_4533,R. Majadahonda,ME (C),169 cm,56 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Lider
player_4534,Numantia,ME (C),182 cm,69 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Lider
player_4535,Alcoyano,ME (DI),167 cm,53 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Fisico
player_4536,Ponferrada,ME (C),179 cm,64 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Fisico
player_4537,Sanluqueno,"MC, ME (C), MP (DC)",180 cm,68 kg,20.0,Derecha,nan,---,nan,6.42,ESP,Correcta,Inteligente
player_4538,Numantia,DF (D),163 cm,52 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Fisico
player_4539,Naxara,DF (C),186 cm,75 kg,28.0,Derecha,nan,---,nan,-,ESP,Correcta,Inteligente
player_4540,Numantia,DF (I),177 cm,61 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Fisico
player_4541,Ceuta,DF (C),183 cm,65 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Lider
player_4542,Mensajero,POR,190 cm,81 kg,21.0,Solo derecha,nan,---,nan,6.70,ESP,Correcta,Distribuidor
player_4543,Zamora,ME (C),172 cm,60 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Lider
player_4544,Andratx,POR,184 cm,64 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Guardameta
player_4545,Huesca,DF (C),194 cm,76 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Lider
player_4546,A. Getxo,POR,190 cm,71 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Con autoridad
player_4547,R. Madrid,DF (D),179 cm,70 kg,17.0,Sin datos,nan,---,nan,-,ESP,Correcta,Lider
player_4548,Naxara,ME (C),180 cm,73 kg,32.0,Derecha,nan,---,nan,6.48,ESP,Correcta,Inteligente
player_4549,U.D. San Fernando,ME/MP (D),176 cm,71 kg,30.0,Derecha,nan,---,nan,6.71,ESP,Correcta,Fisico
player_4550,Europa,POR,180 cm,60 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Con autoridad
player_4551,R. Madrid,DL (C),170 cm,58 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4552,Navalcarnero,MP (C),168 cm,56 kg,15.0,Sin datos,nan,---,nan,-,VEN,Correcta,Fisico
player_4553,Izarra,POR,190 cm,71 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Distribuidor
player_4554,U.D. San Fernando,POR,191 cm,70 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Con autoridad
player_4555,Egues,DF/CR (D),175 cm,66 kg,24.0,Solo derecha,nan,---,nan,6.67,ESP,Correcta,Fisico
player_4556,Vallecano,"DF (C), MC, ME (C)",182 cm,74 kg,20.0,Solo derecha,nan,---,nan,6.53,ESP,Correcta,Fisico
player_4557,Navalcarnero,POR,180 cm,62 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Con autoridad
player_4558,Zaragoza,MP (DI),183 cm,65 kg,17.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4559,R. Santander,"MC, ME (C)",182 cm,71 kg,18.0,Sin datos,nan,---,nan,-,ESP,Correcta,Fisico
player_4560,Tudelano,DF (I),171 cm,61 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4561,El Palo,MP (C),175 cm,60 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Inteligente
player_4562,Tarazona,DL (C),174 cm,58 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4563,Europa,DF (D),175 cm,61 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Inteligente
player_4564,Badajoz,"MC, ME (C)",173 cm,77 kg,19.0,Derecha,nan,---,nan,07.07,ECU,Correcta,Tecnico
player_4565,Teruel,DL (C),179 cm,63 kg,15.0,Derecha,nan,---,nan,6.40,ESP,Correcta,Tecnico
player_4566,Leganes,POR,186 cm,65 kg,19.0,Sin datos,nan,---,nan,-,ESP,Correcta,Guardameta
player_4567,Almeria,"ME (I), MP (DI)",178 cm,70 kg,21.0,Derecha,nan,---,nan,7.20,BRA,Correcta,Creativo
player_4568,Fuenlabrada,DF (I),187 cm,78 kg,19.0,Izquierda,nan,---,nan,6.52,ESP,Correcta,Lider
player_4569,Zaragoza B,POR,178 cm,68 kg,18.0,Derecha,nan,---,nan,-,ESP,Correcta,Guardameta
player_4570,Getafe,MC,179 cm,61 kg,15.0,Sin datos,nan,---,nan,-,GNB,Correcta,Inteligente
player_4571,San Roque de Lepe,POR,186 cm,74 kg,20.0,Derecha,nan,---,nan,6.60,ESP,Correcta,Con autoridad
player_4572,Real Irun,MP (C),156 cm,50 kg,16.0,Izquierda,nan,---,nan,-,ESP,Correcta,Creativo
player_4573,Leganes,DL (C),181 cm,60 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4574,Leonesa,MP (D),169 cm,54 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Lider
player_4575,Espanyol,MP (D),168 cm,54 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Creativo
player_4576,Leganes,MP (I),182 cm,69 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4577,Badajoz,DL (C),171 cm,54 kg,15.0,Sin datos,nan,---,nan,-,GUI,Correcta,Tecnico
player_4578,Cayon,DF/CR (D),175 cm,66 kg,23.0,Solo derecha,nan,---,nan,6.10,ESP,Correcta,Lider
player_4579,Cayon,POR,177 cm,69 kg,21.0,Derecha,nan,---,nan,6.55,ESP,Correcta,Con autoridad
player_4580,Cadiz,ME (C),179 cm,65 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Lider
player_4581,Mallorca,DF (I),169 cm,58 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Lider
player_4582,Cordoba,MP (D),184 cm,67 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Lider
player_4583,Espanyol,DL (C),180 cm,64 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Lider
player_4584,Eldense,POR,184 cm,63 kg,15.0,Derecha,nan,---,nan,-,GAM,Correcta,Guardameta
player_4585,Real Hispalis,MP (C),177 cm,60 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4586,Calahorra,DL (C),182 cm,68 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Inteligente
player_4587,U. Murcia,POR,192 cm,72 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Con autoridad
player_4588,Cartagena,DF (I),187 cm,67 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Fisico
player_4589,Malaga,POR,183 cm,61 kg,17.0,Sin datos,nan,---,nan,-,ESP,Correcta,Guardameta
player_4590,Tarragona,POR,186 cm,68 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Guardameta
player_4591,Sant Andreu,DF (D),183 cm,70 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Fisico
player_4592,Terrassa,DF (C),181 cm,68 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Fisico
player_4593,Andratx,DL (C),182 cm,68 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4594,Albacete,DF (C),183 cm,73 kg,17.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4595,Izarra,POR,192 cm,82 kg,22.0,Derecha,nan,---,nan,6.45,SVK,Correcta,Con autoridad
player_4596,U. Adarve,DF (D),185 cm,67 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Lider
player_4597,Villarreal,MC,167 cm,53 kg,16.0,Sin datos,nan,---,nan,-,SRI,Correcta,Fisico
player_4598,Sestao,POR,186 cm,69 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Guardameta
player_4599,Real San Sebastian C,MC,173 cm,68 kg,19.0,Izquierda,nan,---,nan,6.86,FRA,Correcta,Tecnico
player_4600,Sanse,ME (C),166 cm,52 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Inteligente
player_4601,Melilla,MP (I),172 cm,59 kg,16.0,Sin datos,nan,---,nan,6.40,ESP,Correcta,Inteligente
player_4602,U.D. San Fernando,MP (DI),171 cm,65 kg,20.0,Solo derecha,nan,---,nan,6.73,NOR,Correcta,Fisico
player_4603,Badajoz,MP (D),169 cm,53 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4604,Orihuela,DF (C),187 cm,81 kg,21.0,Derecha,nan,---,nan,6.99,ESP,Correcta,Tecnico
player_4605,S. Gijon,ME (C),172 cm,57 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Lider
player_4606,San Roque de Lepe,DL (C),174 cm,58 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4607,Mensajero,DF (DC),180 cm,71 kg,29.0,Solo derecha,nan,---,nan,6.64,ESP,Correcta,Lider
player_4608,Las Palmas,MC,181 cm,67 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4609,Zaragoza,ME/MP (C),180 cm,64 kg,17.0,Sin datos,nan,---,nan,-,ESP,Correcta,Creativo
player_4610,Granada,MC,176 cm,59 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Inteligente
player_4611,Coruxo,"ME/MP (I), DL (C)",187 cm,77 kg,20.0,Izquierda,nan,---,nan,-,ESP,Correcta,Tecnico
player_4612,Aviles,MP (D),165 cm,53 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4613,Tarazona,DF (C),180 cm,63 kg,15.0,Sin datos,nan,---,nan,6.60,ESP,Correcta,Tecnico
player_4614,S. Gijon,ME/MP (I),171 cm,59 kg,17.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4615,Sestao,DF (C),186 cm,67 kg,15.0,Derecha,nan,---,nan,-,ESP,Correcta,Inteligente
player_4616,Andratx,DL (C),179 cm,65 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Fisico
player_4617,Zamora,DF (C),181 cm,66 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4618,S. Gijon,MP (C),175 cm,57 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4619,Merida,POR,183 cm,62 kg,15.0,Derecha,nan,---,nan,-,ESP,Correcta,Con autoridad
player_4620,El Palo,POR,185 cm,86 kg,23.0,Derecha,nan,---,nan,6.43,ESP,Correcta,Guardameta
player_4621,U.D. San Fernando,MC,179 cm,64 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Inteligente
player_4622,Alzira,MP (D),175 cm,59 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Creativo
player_4623,El Palo,DF (IC),180 cm,94 kg,28.0,Solo derecha,nan,---,nan,5.00,FRA,Correcta,Fisico
player_4624,S. Gijon,MP (I),176 cm,64 kg,17.0,Sin datos,nan,---,nan,-,ESP,Correcta,Fisico
player_4625,Elche,DF (DC),176 cm,72 kg,22.0,Derecha,nan,---,nan,-,ESP,Correcta,Fisico
player_4626,Coruxo,ME/MP (D),171 cm,64 kg,31.0,Derecha,nan,---,nan,6.48,ESP,Correcta,Tecnico
player_4627,Burgos,MP (D),171 cm,55 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Fisico
player_4628,Villarreal,MP (C),168 cm,56 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Creativo
player_4629,El Palo,POR,182 cm,65 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Con autoridad
player_4630,Almeria,CR (I),175 cm,64 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Inteligente
player_4631,Real Hispalis,ME (C),174 cm,64 kg,18.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4632,Aviles,MP (C),175 cm,59 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Lider
player_4633,Ibiza,DF (I),179 cm,63 kg,16.0,Izquierda,nan,---,nan,-,ESP,Correcta,Tecnico
player_4634,Badalona Fut,MP (D),174 cm,60 kg,16.0,Sin datos,nan,---,nan,-,CIV,Correcta,Lider
player_4635,Malaga,DF (C),179 cm,63 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Lider
player_4636,Granada,ME (C),186 cm,71 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Lider
player_4637,Espanyol B,POR,195 cm,86 kg,21.0,Derecha,nan,---,nan,5.10,ESP,Correcta,Con autoridad
player_4638,Vallecano,ME (C),174 cm,63 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Lider
player_4639,Ponferrada,DF (D),174 cm,61 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Inteligente
player_4640,Marbella,ME (C),176 cm,60 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Fisico
player_4641,Covadonga,MP (C),174 cm,58 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4642,Talavera,DL (C),182 cm,65 kg,15.0,Sin datos,nan,---,nan,-,CMR,Correcta,Tecnico
player_4643,Mallorca,DF (I),180 cm,64 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Lider
player_4644,Pontevedra,DF (C),184 cm,65 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Fisico
player_4645,Badalona Fut,ME (C),167 cm,54 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Lider
player_4646,Montijo,"MP (DC), DL (C)",175 cm,60 kg,23.0,Solo derecha,nan,---,nan,6.40,POR,Correcta,Fisico
player_4647,Marbella,DL (C),177 cm,61 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4648,Numantia,POR,193 cm,83 kg,22.0,Derecha,nan,---,nan,6.72,ESP,Correcta,Guardameta
player_4649,Alcoyano,MP (D),191 cm,72 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
player_4650,Ferrol,POR,185 cm,64 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Guardameta
player_4651,Ponferrada,ME/MP (C),181 cm,74 kg,21.0,Izquierda,nan,---,nan,-,ESP,Correcta,Inteligente
player_4652,Villalbes,MP (C),179 cm,60 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Fisico
player_4653,Alzira,MP (C),165 cm,53 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Lider
player_4654,R. Santander,MP (C),174 cm,58 kg,15.0,Sin datos,nan,---,nan,-,ESP,Correcta,Creativo
player_4655,Albacete,ME (D),170 cm,61 kg,18.0,Sin datos,nan,---,nan,-,ESP,Correcta,Fisico
player_4656,Covadonga,MP (C),172 cm,62 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Inteligente
player_4657,Antoniano,POR,191 cm,78 kg,24.0,Derecha,nan,---,nan,6.63,ESP,Correcta,Con autoridad
player_4658,A. Baleares,ME/MP (I),175 cm,70 kg,21.0,Derecha,nan,---,nan,6.70,ARG,Correcta,Fisico
player_4659,Sant Andreu,DL (C),186 cm,72 kg,16.0,Sin datos,nan,---,nan,-,ESP,Correcta,Inteligente
player_4660,Zaragoza B,ME/MP (D),181 cm,68 kg,18.0,Derecha,nan,---,nan,-,ESP,Correcta,Fisico
player_4661,Real San Sebastian,ME (C),182 cm,69 kg,17.0,Sin datos,nan,---,nan,-,ESP,Correcta,Tecnico
